
Opening Error Output File (ERROR.TXT) on Tue Mar 18 08:38:10.630, 2025


columns = 32, rows = 32
col_vstep = 129.032257, row_vstep = 129.032257
col_tstep=8.225806, row_tstep=8.225806
num_vertices = 1024, num_polys = 1922
Vertex 320: V[-2000.000000, 2.745098, -709.677429], T[0.000000, 82.258064]
Vertex 321: V[-1870.967773, 19.215687, -709.677429], T[8.225806, 82.258064]
Vertex 322: V[-1741.935547, 63.137257, -709.677429], T[16.451612, 82.258064]
Vertex 323: V[-1612.903198, 63.137257, -709.677429], T[24.677418, 82.258064]
Vertex 324: V[-1483.870972, 107.058823, -709.677429], T[32.903225, 82.258064]
Vertex 325: V[-1354.838745, 156.470581, -709.677429], T[41.129032, 82.258064]
Vertex 326: V[-1225.806396, 156.470581, -709.677429], T[49.354836, 82.258064]
Vertex 327: V[-1096.774170, 153.725494, -709.677429], T[57.580643, 82.258064]
Vertex 328: V[-967.741943, 112.549019, -709.677429], T[65.806450, 82.258064]
Vertex 329: V[-838.709717, 150.980392, -709.677429], T[74.032257, 82.258064]
Vertex 330: V[-709.677429, 150.980392, -709.677429], T[82.258064, 82.258064]
Vertex 331: V[-580.645142, 148.235291, -709.677429], T[90.483871, 82.258064]
Vertex 332: V[-451.612915, 148.235291, -709.677429], T[98.709671, 82.258064]
Vertex 333: V[-322.580658, 192.156860, -709.677429], T[106.935478, 82.258064]
Vertex 334: V[-193.548401, 150.980392, -709.677429], T[115.161285, 82.258064]
Vertex 335: V[-64.516144, 150.980392, -709.677429], T[123.387093, 82.258064]
Vertex 336: V[64.516113, 145.490189, -709.677429], T[131.612900, 82.258064]
Vertex 337: V[193.548370, 148.235291, -709.677429], T[139.838699, 82.258064]
Vertex 338: V[322.580627, 104.313728, -709.677429], T[148.064514, 82.258064]
Vertex 339: V[451.612885, 63.137257, -709.677429], T[156.290314, 82.258064]
Vertex 340: V[580.645142, 109.803925, -709.677429], T[164.516129, 82.258064]
Vertex 341: V[709.677368, 194.901962, -709.677429], T[172.741928, 82.258064]
Vertex 342: V[838.709656, 238.823532, -709.677429], T[180.967743, 82.258064]
Vertex 343: V[967.741943, 288.235291, -709.677429], T[189.193542, 82.258064]
Vertex 344: V[1096.774170, 238.823532, -709.677429], T[197.419342, 82.258064]
Vertex 345: V[1225.806396, 194.901962, -709.677429], T[205.645157, 82.258064]
Vertex 346: V[1354.838623, 150.980392, -709.677429], T[213.870956, 82.258064]
Vertex 347: V[1483.870972, 65.882355, -709.677429], T[222.096771, 82.258064]
Vertex 348: V[1612.903198, 60.392159, -709.677429], T[230.322571, 82.258064]
Vertex 349: V[1741.935425, 16.470589, -709.677429], T[238.548386, 82.258064]
Vertex 350: V[1870.967773, 2.745098, -709.677429], T[246.774185, 82.258064]
Vertex 351: V[2000.000000, 2.745098, -709.677429], T[255.000000, 82.258064]
Vertex 352: V[-2000.000000, 5.490196, -580.645142], T[0.000000, 90.483871]
Vertex 353: V[-1870.967773, 63.137257, -580.645142], T[8.225806, 90.483871]
Vertex 354: V[-1741.935547, 107.058823, -580.645142], T[16.451612, 90.483871]
Vertex 355: V[-1612.903198, 150.980392, -580.645142], T[24.677418, 90.483871]
Vertex 356: V[-1483.870972, 194.901962, -580.645142], T[32.903225, 90.483871]
Vertex 357: V[-1354.838745, 153.725494, -580.645142], T[41.129032, 90.483871]
Vertex 358: V[-1225.806396, 148.235291, -580.645142], T[49.354836, 90.483871]
Vertex 359: V[-1096.774170, 148.235291, -580.645142], T[57.580643, 90.483871]
Vertex 360: V[-967.741943, 150.980392, -580.645142], T[65.806450, 90.483871]
Vertex 361: V[-838.709717, 194.901962, -580.645142], T[74.032257, 90.483871]
Vertex 362: V[-709.677429, 238.823532, -580.645142], T[82.258064, 90.483871]
Vertex 363: V[-580.645142, 241.568634, -580.645142], T[90.483871, 90.483871]
Vertex 364: V[-451.612915, 288.235291, -580.645142], T[98.709671, 90.483871]
Vertex 365: V[-322.580658, 282.745087, -580.645142], T[106.935478, 90.483871]
Vertex 366: V[-193.548401, 236.078430, -580.645142], T[115.161285, 90.483871]
Vertex 367: V[-64.516144, 194.901962, -580.645142], T[123.387093, 90.483871]
Vertex 368: V[64.516113, 156.470581, -580.645142], T[131.612900, 90.483871]
Vertex 369: V[193.548370, 145.490189, -580.645142], T[139.838699, 90.483871]
Vertex 370: V[322.580627, 112.549019, -580.645142], T[148.064514, 90.483871]
Vertex 371: V[451.612885, 112.549019, -580.645142], T[156.290314, 90.483871]
Vertex 372: V[580.645142, 153.725494, -580.645142], T[164.516129, 90.483871]
Vertex 373: V[709.677368, 197.647064, -580.645142], T[172.741928, 90.483871]
Vertex 374: V[838.709656, 194.901962, -580.645142], T[180.967743, 90.483871]
Vertex 375: V[967.741943, 194.901962, -580.645142], T[189.193542, 90.483871]
Vertex 376: V[1096.774170, 194.901962, -580.645142], T[197.419342, 90.483871]
Vertex 377: V[1225.806396, 150.980392, -580.645142], T[205.645157, 90.483871]
Vertex 378: V[1354.838623, 109.803925, -580.645142], T[213.870956, 90.483871]
Vertex 379: V[1483.870972, 63.137257, -580.645142], T[222.096771, 90.483871]
Vertex 380: V[1612.903198, 54.901962, -580.645142], T[230.322571, 90.483871]
Vertex 381: V[1741.935425, 19.215687, -580.645142], T[238.548386, 90.483871]
Vertex 382: V[1870.967773, 2.745098, -580.645142], T[246.774185, 90.483871]
Vertex 383: V[2000.000000, 2.745098, -580.645142], T[255.000000, 90.483871]
Vertex 384: V[-2000.000000, 10.980392, -451.612915], T[0.000000, 98.709671]
Vertex 385: V[-1870.967773, 65.882355, -451.612915], T[8.225806, 98.709671]
Vertex 386: V[-1741.935547, 109.803925, -451.612915], T[16.451612, 98.709671]
Vertex 387: V[-1612.903198, 197.647064, -451.612915], T[24.677418, 98.709671]
Vertex 388: V[-1483.870972, 241.568634, -451.612915], T[32.903225, 98.709671]
Vertex 389: V[-1354.838745, 192.156860, -451.612915], T[41.129032, 98.709671]
Vertex 390: V[-1225.806396, 109.803925, -451.612915], T[49.354836, 98.709671]
Vertex 391: V[-1096.774170, 145.490189, -451.612915], T[57.580643, 98.709671]
Vertex 392: V[-967.741943, 153.725494, -451.612915], T[65.806450, 98.709671]
Vertex 393: V[-838.709717, 238.823532, -451.612915], T[74.032257, 98.709671]
Vertex 394: V[-709.677429, 285.490204, -451.612915], T[82.258064, 98.709671]
Vertex 395: V[-580.645142, 288.235291, -451.612915], T[90.483871, 98.709671]
Vertex 396: V[-451.612915, 285.490204, -451.612915], T[98.709671, 98.709671]
Vertex 397: V[-322.580658, 282.745087, -451.612915], T[106.935478, 98.709671]
Vertex 398: V[-193.548401, 282.745087, -451.612915], T[115.161285, 98.709671]
Vertex 399: V[-64.516144, 238.823532, -451.612915], T[123.387093, 98.709671]
Vertex 400: V[64.516113, 197.647064, -451.612915], T[131.612900, 98.709671]
Vertex 401: V[193.548370, 109.803925, -451.612915], T[139.838699, 98.709671]
Vertex 402: V[322.580627, 98.823532, -451.612915], T[148.064514, 98.709671]
Vertex 403: V[451.612885, 104.313728, -451.612915], T[156.290314, 98.709671]
Vertex 404: V[580.645142, 109.803925, -451.612915], T[164.516129, 98.709671]
Vertex 405: V[709.677368, 153.725494, -451.612915], T[172.741928, 98.709671]
Vertex 406: V[838.709656, 189.411758, -451.612915], T[180.967743, 98.709671]
Vertex 407: V[967.741943, 156.470581, -451.612915], T[189.193542, 98.709671]
Vertex 408: V[1096.774170, 109.803925, -451.612915], T[197.419342, 98.709671]
Vertex 409: V[1225.806396, 107.058823, -451.612915], T[205.645157, 98.709671]
Vertex 410: V[1354.838623, 65.882355, -451.612915], T[213.870956, 98.709671]
Vertex 411: V[1483.870972, 19.215687, -451.612915], T[222.096771, 98.709671]
Vertex 412: V[1612.903198, 16.470589, -451.612915], T[230.322571, 98.709671]
Vertex 413: V[1741.935425, 5.490196, -451.612915], T[238.548386, 98.709671]
Vertex 414: V[1870.967773, 2.745098, -451.612915], T[246.774185, 98.709671]
Vertex 415: V[2000.000000, 2.745098, -451.612915], T[255.000000, 98.709671]
Vertex 416: V[-2000.000000, 8.235294, -322.580658], T[0.000000, 106.935478]
Vertex 417: V[-1870.967773, 63.137257, -322.580658], T[8.225806, 106.935478]
Vertex 418: V[-1741.935547, 109.803925, -322.580658], T[16.451612, 106.935478]
Vertex 419: V[-1612.903198, 150.980392, -322.580658], T[24.677418, 106.935478]
Vertex 420: V[-1483.870972, 197.647064, -322.580658], T[32.903225, 106.935478]
Vertex 421: V[-1354.838745, 150.980392, -322.580658], T[41.129032, 106.935478]
Vertex 422: V[-1225.806396, 109.803925, -322.580658], T[49.354836, 106.935478]
Vertex 423: V[-1096.774170, 107.058823, -322.580658], T[57.580643, 106.935478]
Vertex 424: V[-967.741943, 107.058823, -322.580658], T[65.806450, 106.935478]
Vertex 425: V[-838.709717, 150.980392, -322.580658], T[74.032257, 106.935478]
Vertex 426: V[-709.677429, 238.823532, -322.580658], T[82.258064, 106.935478]
Vertex 427: V[-580.645142, 288.235291, -322.580658], T[90.483871, 106.935478]
Vertex 428: V[-451.612915, 282.745087, -322.580658], T[98.709671, 106.935478]
Vertex 429: V[-322.580658, 288.235291, -322.580658], T[106.935478, 106.935478]
Vertex 430: V[-193.548401, 238.823532, -322.580658], T[115.161285, 106.935478]
Vertex 431: V[-64.516144, 236.078430, -322.580658], T[123.387093, 106.935478]
Vertex 432: V[64.516113, 197.647064, -322.580658], T[131.612900, 106.935478]
Vertex 433: V[193.548370, 148.235291, -322.580658], T[139.838699, 106.935478]
Vertex 434: V[322.580627, 101.568626, -322.580658], T[148.064514, 106.935478]
Vertex 435: V[451.612885, 101.568626, -322.580658], T[156.290314, 106.935478]
Vertex 436: V[580.645142, 63.137257, -322.580658], T[164.516129, 106.935478]
Vertex 437: V[709.677368, 65.882355, -322.580658], T[172.741928, 106.935478]
Vertex 438: V[838.709656, 107.058823, -322.580658], T[180.967743, 106.935478]
Vertex 439: V[967.741943, 109.803925, -322.580658], T[189.193542, 106.935478]
Vertex 440: V[1096.774170, 109.803925, -322.580658], T[197.419342, 106.935478]
Vertex 441: V[1225.806396, 63.137257, -322.580658], T[205.645157, 106.935478]
Vertex 442: V[1354.838623, 13.725491, -322.580658], T[213.870956, 106.935478]
Vertex 443: V[1483.870972, 2.745098, -322.580658], T[222.096771, 106.935478]
Vertex 444: V[1612.903198, 2.745098, -322.580658], T[230.322571, 106.935478]
Vertex 445: V[1741.935425, 2.745098, -322.580658], T[238.548386, 106.935478]
Vertex 446: V[1870.967773, 2.745098, -322.580658], T[246.774185, 106.935478]
Vertex 447: V[2000.000000, 2.745098, -322.580658], T[255.000000, 106.935478]
Vertex 448: V[-2000.000000, 2.745098, -193.548401], T[0.000000, 115.161285]
Vertex 449: V[-1870.967773, 19.215687, -193.548401], T[8.225806, 115.161285]
Vertex 450: V[-1741.935547, 101.568626, -193.548401], T[16.451612, 115.161285]
Vertex 451: V[-1612.903198, 104.313728, -193.548401], T[24.677418, 115.161285]
Vertex 452: V[-1483.870972, 104.313728, -193.548401], T[32.903225, 115.161285]
Vertex 453: V[-1354.838745, 145.490189, -193.548401], T[41.129032, 115.161285]
Vertex 454: V[-1225.806396, 109.803925, -193.548401], T[49.354836, 115.161285]
Vertex 455: V[-1096.774170, 71.372551, -193.548401], T[57.580643, 115.161285]
Vertex 456: V[-967.741943, 63.137257, -193.548401], T[65.806450, 115.161285]
Vertex 457: V[-838.709717, 109.803925, -193.548401], T[74.032257, 115.161285]
Vertex 458: V[-709.677429, 192.156860, -193.548401], T[82.258064, 115.161285]
Vertex 459: V[-580.645142, 236.078430, -193.548401], T[90.483871, 115.161285]
Vertex 460: V[-451.612915, 238.823532, -193.548401], T[98.709671, 115.161285]
Vertex 461: V[-322.580658, 238.823532, -193.548401], T[106.935478, 115.161285]
Vertex 462: V[-193.548401, 241.568634, -193.548401], T[115.161285, 115.161285]
Vertex 463: V[-64.516144, 241.568634, -193.548401], T[123.387093, 115.161285]
Vertex 464: V[64.516113, 194.901962, -193.548401], T[131.612900, 115.161285]
Vertex 465: V[193.548370, 153.725494, -193.548401], T[139.838699, 115.161285]
Vertex 466: V[322.580627, 101.568626, -193.548401], T[148.064514, 115.161285]
Vertex 467: V[451.612885, 68.627449, -193.548401], T[156.290314, 115.161285]
Vertex 468: V[580.645142, 27.450981, -193.548401], T[164.516129, 115.161285]
Vertex 469: V[709.677368, 21.960785, -193.548401], T[172.741928, 115.161285]
Vertex 470: V[838.709656, 16.470589, -193.548401], T[180.967743, 115.161285]
Vertex 471: V[967.741943, 65.882355, -193.548401], T[189.193542, 115.161285]
Vertex 472: V[1096.774170, 104.313728, -193.548401], T[197.419342, 115.161285]
Vertex 473: V[1225.806396, 63.137257, -193.548401], T[205.645157, 115.161285]
Vertex 474: V[1354.838623, 5.490196, -193.548401], T[213.870956, 115.161285]
Vertex 475: V[1483.870972, 2.745098, -193.548401], T[222.096771, 115.161285]
Vertex 476: V[1612.903198, 2.745098, -193.548401], T[230.322571, 115.161285]
Vertex 477: V[1741.935425, 2.745098, -193.548401], T[238.548386, 115.161285]
Vertex 478: V[1870.967773, 2.745098, -193.548401], T[246.774185, 115.161285]
Vertex 479: V[2000.000000, 2.745098, -193.548401], T[255.000000, 115.161285]
Vertex 480: V[-2000.000000, 2.745098, -64.516144], T[0.000000, 123.387093]
Vertex 481: V[-1870.967773, 10.980392, -64.516144], T[8.225806, 123.387093]
Vertex 482: V[-1741.935547, 60.392159, -64.516144], T[16.451612, 123.387093]
Vertex 483: V[-1612.903198, 68.627449, -64.516144], T[24.677418, 123.387093]
Vertex 484: V[-1483.870972, 63.137257, -64.516144], T[32.903225, 123.387093]
Vertex 485: V[-1354.838745, 109.803925, -64.516144], T[41.129032, 123.387093]
Vertex 486: V[-1225.806396, 65.882355, -64.516144], T[49.354836, 123.387093]
Vertex 487: V[-1096.774170, 74.117645, -64.516144], T[57.580643, 123.387093]
Vertex 488: V[-967.741943, 65.882355, -64.516144], T[65.806450, 123.387093]
Vertex 489: V[-838.709717, 107.058823, -64.516144], T[74.032257, 123.387093]
Vertex 490: V[-709.677429, 150.980392, -64.516144], T[82.258064, 123.387093]
Vertex 491: V[-580.645142, 233.333328, -64.516144], T[90.483871, 123.387093]
Vertex 492: V[-451.612915, 233.333328, -64.516144], T[98.709671, 123.387093]
Vertex 493: V[-322.580658, 194.901962, -64.516144], T[106.935478, 123.387093]
Vertex 494: V[-193.548401, 189.411758, -64.516144], T[115.161285, 123.387093]
Vertex 495: V[-64.516144, 150.980392, -64.516144], T[123.387093, 123.387093]
Vertex 496: V[64.516113, 109.803925, -64.516144], T[131.612900, 123.387093]
Vertex 497: V[193.548370, 107.058823, -64.516144], T[139.838699, 123.387093]
Vertex 498: V[322.580627, 63.137257, -64.516144], T[148.064514, 123.387093]
Vertex 499: V[451.612885, 21.960785, -64.516144], T[156.290314, 123.387093]
Vertex 500: V[580.645142, 19.215687, -64.516144], T[164.516129, 123.387093]
Vertex 501: V[709.677368, 19.215687, -64.516144], T[172.741928, 123.387093]
Vertex 502: V[838.709656, 21.960785, -64.516144], T[180.967743, 123.387093]
Vertex 503: V[967.741943, 60.392159, -64.516144], T[189.193542, 123.387093]
Vertex 504: V[1096.774170, 60.392159, -64.516144], T[197.419342, 123.387093]
Vertex 505: V[1225.806396, 10.980392, -64.516144], T[205.645157, 123.387093]
Vertex 506: V[1354.838623, 2.745098, -64.516144], T[213.870956, 123.387093]
Vertex 507: V[1483.870972, 2.745098, -64.516144], T[222.096771, 123.387093]
Vertex 508: V[1612.903198, 2.745098, -64.516144], T[230.322571, 123.387093]
Vertex 509: V[1741.935425, 2.745098, -64.516144], T[238.548386, 123.387093]
Vertex 510: V[1870.967773, 2.745098, -64.516144], T[246.774185, 123.387093]
Vertex 511: V[2000.000000, 2.745098, -64.516144], T[255.000000, 123.387093]
Vertex 512: V[-2000.000000, 2.745098, 64.516113], T[0.000000, 131.612900]
Vertex 513: V[-1870.967773, 13.725491, 64.516113], T[8.225806, 131.612900]
Vertex 514: V[-1741.935547, 57.647060, 64.516113], T[16.451612, 131.612900]
Vertex 515: V[-1612.903198, 57.647060, 64.516113], T[24.677418, 131.612900]
Vertex 516: V[-1483.870972, 19.215687, 64.516113], T[32.903225, 131.612900]
Vertex 517: V[-1354.838745, 60.392159, 64.516113], T[41.129032, 131.612900]
Vertex 518: V[-1225.806396, 65.882355, 64.516113], T[49.354836, 131.612900]
Vertex 519: V[-1096.774170, 104.313728, 64.516113], T[57.580643, 131.612900]
Vertex 520: V[-967.741943, 109.803925, 64.516113], T[65.806450, 131.612900]
Vertex 521: V[-838.709717, 148.235291, 64.516113], T[74.032257, 131.612900]
Vertex 522: V[-709.677429, 148.235291, 64.516113], T[82.258064, 131.612900]
Vertex 523: V[-580.645142, 238.823532, 64.516113], T[90.483871, 131.612900]
Vertex 524: V[-451.612915, 236.078430, 64.516113], T[98.709671, 131.612900]
Vertex 525: V[-322.580658, 194.901962, 64.516113], T[106.935478, 131.612900]
Vertex 526: V[-193.548401, 194.901962, 64.516113], T[115.161285, 131.612900]
Vertex 527: V[-64.516144, 150.980392, 64.516113], T[123.387093, 131.612900]
Vertex 528: V[64.516113, 63.137257, 64.516113], T[131.612900, 131.612900]
Vertex 529: V[193.548370, 68.627449, 64.516113], T[139.838699, 131.612900]
Vertex 530: V[322.580627, 63.137257, 64.516113], T[148.064514, 131.612900]
Vertex 531: V[451.612885, 63.137257, 64.516113], T[156.290314, 131.612900]
Vertex 532: V[580.645142, 68.627449, 64.516113], T[164.516129, 131.612900]
Vertex 533: V[709.677368, 68.627449, 64.516113], T[172.741928, 131.612900]
Vertex 534: V[838.709656, 65.882355, 64.516113], T[180.967743, 131.612900]
Vertex 535: V[967.741943, 65.882355, 64.516113], T[189.193542, 131.612900]
Vertex 536: V[1096.774170, 16.470589, 64.516113], T[197.419342, 131.612900]
Vertex 537: V[1225.806396, 2.745098, 64.516113], T[205.645157, 131.612900]
Vertex 538: V[1354.838623, 2.745098, 64.516113], T[213.870956, 131.612900]
Vertex 539: V[1483.870972, 2.745098, 64.516113], T[222.096771, 131.612900]
Vertex 540: V[1612.903198, 2.745098, 64.516113], T[230.322571, 131.612900]
Vertex 541: V[1741.935425, 2.745098, 64.516113], T[238.548386, 131.612900]
Vertex 542: V[1870.967773, 2.745098, 64.516113], T[246.774185, 131.612900]
Vertex 543: V[2000.000000, 2.745098, 64.516113], T[255.000000, 131.612900]
Vertex 544: V[-2000.000000, 2.745098, 193.548370], T[0.000000, 139.838699]
Vertex 545: V[-1870.967773, 13.725491, 193.548370], T[8.225806, 139.838699]
Vertex 546: V[-1741.935547, 54.901962, 193.548370], T[16.451612, 139.838699]
Vertex 547: V[-1612.903198, 21.960785, 193.548370], T[24.677418, 139.838699]
Vertex 548: V[-1483.870972, 19.215687, 193.548370], T[32.903225, 139.838699]
Vertex 549: V[-1354.838745, 71.372551, 193.548370], T[41.129032, 139.838699]
Vertex 550: V[-1225.806396, 71.372551, 193.548370], T[49.354836, 139.838699]
Vertex 551: V[-1096.774170, 104.313728, 193.548370], T[57.580643, 139.838699]
Vertex 552: V[-967.741943, 150.980392, 193.548370], T[65.806450, 139.838699]
Vertex 553: V[-838.709717, 153.725494, 193.548370], T[74.032257, 139.838699]
Vertex 554: V[-709.677429, 192.156860, 193.548370], T[82.258064, 139.838699]
Vertex 555: V[-580.645142, 285.490204, 193.548370], T[90.483871, 139.838699]
Vertex 556: V[-451.612915, 280.000000, 193.548370], T[98.709671, 139.838699]
Vertex 557: V[-322.580658, 282.745087, 193.548370], T[106.935478, 139.838699]
Vertex 558: V[-193.548401, 238.823532, 193.548370], T[115.161285, 139.838699]
Vertex 559: V[-64.516144, 197.647064, 193.548370], T[123.387093, 139.838699]
Vertex 560: V[64.516113, 109.803925, 193.548370], T[131.612900, 139.838699]
Vertex 561: V[193.548370, 109.803925, 193.548370], T[139.838699, 139.838699]
Vertex 562: V[322.580627, 109.803925, 193.548370], T[148.064514, 139.838699]
Vertex 563: V[451.612885, 68.627449, 193.548370], T[156.290314, 139.838699]
Vertex 564: V[580.645142, 101.568626, 193.548370], T[164.516129, 139.838699]
Vertex 565: V[709.677368, 93.333336, 193.548370], T[172.741928, 139.838699]
Vertex 566: V[838.709656, 98.823532, 193.548370], T[180.967743, 139.838699]
Vertex 567: V[967.741943, 65.882355, 193.548370], T[189.193542, 139.838699]
Vertex 568: V[1096.774170, 16.470589, 193.548370], T[197.419342, 139.838699]
Vertex 569: V[1225.806396, 2.745098, 193.548370], T[205.645157, 139.838699]
Vertex 570: V[1354.838623, 2.745098, 193.548370], T[213.870956, 139.838699]
Vertex 571: V[1483.870972, 2.745098, 193.548370], T[222.096771, 139.838699]
Vertex 572: V[1612.903198, 2.745098, 193.548370], T[230.322571, 139.838699]
Vertex 573: V[1741.935425, 2.745098, 193.548370], T[238.548386, 139.838699]
Vertex 574: V[1870.967773, 2.745098, 193.548370], T[246.774185, 139.838699]
Vertex 575: V[2000.000000, 2.745098, 193.548370], T[255.000000, 139.838699]
Vertex 576: V[-2000.000000, 2.745098, 322.580627], T[0.000000, 148.064514]
Vertex 577: V[-1870.967773, 13.725491, 322.580627], T[8.225806, 148.064514]
Vertex 578: V[-1741.935547, 57.647060, 322.580627], T[16.451612, 148.064514]
Vertex 579: V[-1612.903198, 19.215687, 322.580627], T[24.677418, 148.064514]
Vertex 580: V[-1483.870972, 19.215687, 322.580627], T[32.903225, 148.064514]
Vertex 581: V[-1354.838745, 57.647060, 322.580627], T[41.129032, 148.064514]
Vertex 582: V[-1225.806396, 63.137257, 322.580627], T[49.354836, 148.064514]
Vertex 583: V[-1096.774170, 107.058823, 322.580627], T[57.580643, 148.064514]
Vertex 584: V[-967.741943, 150.980392, 322.580627], T[65.806450, 148.064514]
Vertex 585: V[-838.709717, 186.666672, 322.580627], T[74.032257, 148.064514]
Vertex 586: V[-709.677429, 192.156860, 322.580627], T[82.258064, 148.064514]
Vertex 587: V[-580.645142, 285.490204, 322.580627], T[90.483871, 148.064514]
Vertex 588: V[-451.612915, 282.745087, 322.580627], T[98.709671, 148.064514]
Vertex 589: V[-322.580658, 323.921570, 322.580627], T[106.935478, 148.064514]
Vertex 590: V[-193.548401, 282.745087, 322.580627], T[115.161285, 148.064514]
Vertex 591: V[-64.516144, 194.901962, 322.580627], T[123.387093, 148.064514]
Vertex 592: V[64.516113, 156.470581, 322.580627], T[131.612900, 148.064514]
Vertex 593: V[193.548370, 148.235291, 322.580627], T[139.838699, 148.064514]
Vertex 594: V[322.580627, 109.803925, 322.580627], T[148.064514, 148.064514]
Vertex 595: V[451.612885, 60.392159, 322.580627], T[156.290314, 148.064514]
Vertex 596: V[580.645142, 101.568626, 322.580627], T[164.516129, 148.064514]
Vertex 597: V[709.677368, 98.823532, 322.580627], T[172.741928, 148.064514]
Vertex 598: V[838.709656, 71.372551, 322.580627], T[180.967743, 148.064514]
Vertex 599: V[967.741943, 63.137257, 322.580627], T[189.193542, 148.064514]
Vertex 600: V[1096.774170, 24.705883, 322.580627], T[197.419342, 148.064514]
Vertex 601: V[1225.806396, 16.470589, 322.580627], T[205.645157, 148.064514]
Vertex 602: V[1354.838623, 10.980392, 322.580627], T[213.870956, 148.064514]
Vertex 603: V[1483.870972, 2.745098, 322.580627], T[222.096771, 148.064514]
Vertex 604: V[1612.903198, 2.745098, 322.580627], T[230.322571, 148.064514]
Vertex 605: V[1741.935425, 2.745098, 322.580627], T[238.548386, 148.064514]
Vertex 606: V[1870.967773, 2.745098, 322.580627], T[246.774185, 148.064514]
Vertex 607: V[2000.000000, 2.745098, 322.580627], T[255.000000, 148.064514]
Vertex 608: V[-2000.000000, 2.745098, 451.612885], T[0.000000, 156.290314]
Vertex 609: V[-1870.967773, 10.980392, 451.612885], T[8.225806, 156.290314]
Vertex 610: V[-1741.935547, 57.647060, 451.612885], T[16.451612, 156.290314]
Vertex 611: V[-1612.903198, 60.392159, 451.612885], T[24.677418, 156.290314]
Vertex 612: V[-1483.870972, 19.215687, 451.612885], T[32.903225, 156.290314]
Vertex 613: V[-1354.838745, 65.882355, 451.612885], T[41.129032, 156.290314]
Vertex 614: V[-1225.806396, 63.137257, 451.612885], T[49.354836, 156.290314]
Vertex 615: V[-1096.774170, 63.137257, 451.612885], T[57.580643, 156.290314]
Vertex 616: V[-967.741943, 109.803925, 451.612885], T[65.806450, 156.290314]
Vertex 617: V[-838.709717, 153.725494, 451.612885], T[74.032257, 156.290314]
Vertex 618: V[-709.677429, 203.137253, 451.612885], T[82.258064, 156.290314]
Vertex 619: V[-580.645142, 241.568634, 451.612885], T[90.483871, 156.290314]
Vertex 620: V[-451.612915, 285.490204, 451.612885], T[98.709671, 156.290314]
Vertex 621: V[-322.580658, 326.666656, 451.612885], T[106.935478, 156.290314]
Vertex 622: V[-193.548401, 280.000000, 451.612885], T[115.161285, 156.290314]
Vertex 623: V[-64.516144, 238.823532, 451.612885], T[123.387093, 156.290314]
Vertex 624: V[64.516113, 200.392151, 451.612885], T[131.612900, 156.290314]
Vertex 625: V[193.548370, 194.901962, 451.612885], T[139.838699, 156.290314]
Vertex 626: V[322.580627, 150.980392, 451.612885], T[148.064514, 156.290314]
Vertex 627: V[451.612885, 107.058823, 451.612885], T[156.290314, 156.290314]
Vertex 628: V[580.645142, 109.803925, 451.612885], T[164.516129, 156.290314]
Vertex 629: V[709.677368, 104.313728, 451.612885], T[172.741928, 156.290314]
Vertex 630: V[838.709656, 68.627449, 451.612885], T[180.967743, 156.290314]
Vertex 631: V[967.741943, 54.901962, 451.612885], T[189.193542, 156.290314]
Vertex 632: V[1096.774170, 63.137257, 451.612885], T[197.419342, 156.290314]
Vertex 633: V[1225.806396, 68.627449, 451.612885], T[205.645157, 156.290314]
Vertex 634: V[1354.838623, 63.137257, 451.612885], T[213.870956, 156.290314]
Vertex 635: V[1483.870972, 63.137257, 451.612885], T[222.096771, 156.290314]
Vertex 636: V[1612.903198, 5.490196, 451.612885], T[230.322571, 156.290314]
Vertex 637: V[1741.935425, 2.745098, 451.612885], T[238.548386, 156.290314]
Vertex 638: V[1870.967773, 2.745098, 451.612885], T[246.774185, 156.290314]
Vertex 639: V[2000.000000, 2.745098, 451.612885], T[255.000000, 156.290314]
Vertex 640: V[-2000.000000, 2.745098, 580.645142], T[0.000000, 164.516129]
Vertex 641: V[-1870.967773, 19.215687, 580.645142], T[8.225806, 164.516129]
Vertex 642: V[-1741.935547, 107.058823, 580.645142], T[16.451612, 164.516129]
Vertex 643: V[-1612.903198, 107.058823, 580.645142], T[24.677418, 164.516129]
Vertex 644: V[-1483.870972, 63.137257, 580.645142], T[32.903225, 164.516129]
Vertex 645: V[-1354.838745, 65.882355, 580.645142], T[41.129032, 164.516129]
Vertex 646: V[-1225.806396, 63.137257, 580.645142], T[49.354836, 164.516129]
Vertex 647: V[-1096.774170, 109.803925, 580.645142], T[57.580643, 164.516129]
Vertex 648: V[-967.741943, 107.058823, 580.645142], T[65.806450, 164.516129]
Vertex 649: V[-838.709717, 150.980392, 580.645142], T[74.032257, 164.516129]
Vertex 650: V[-709.677429, 203.137253, 580.645142], T[82.258064, 164.516129]
Vertex 651: V[-580.645142, 238.823532, 580.645142], T[90.483871, 164.516129]
Vertex 652: V[-451.612915, 285.490204, 580.645142], T[98.709671, 164.516129]
Vertex 653: V[-322.580658, 329.411774, 580.645142], T[106.935478, 164.516129]
Vertex 654: V[-193.548401, 329.411774, 580.645142], T[115.161285, 164.516129]
Vertex 655: V[-64.516144, 238.823532, 580.645142], T[123.387093, 164.516129]
Vertex 656: V[64.516113, 205.882355, 580.645142], T[131.612900, 164.516129]
Vertex 657: V[193.548370, 197.647064, 580.645142], T[139.838699, 164.516129]
